Ticker,Date,Asset Value,Model Spread,Market Spread,Mispricing,Z-Score,CDS-Index Basis,CDS Momentum,CDS Signal,Equity Signal
JPM,2020-06-22,679878983680,0.002470996249011638,0.0056576000000000005,0.0031866037509883623,-0.8713536241912003,-0.2568501247865492,-0.0037682690614544434,No Trade,No Trade
JPM,2020-06-23,679878983680,0.0024745247561700568,0.0055322,0.0030576752438299434,-0.9730516461786257,-0.2618418594721532,-0.08760761289045749,No Trade,No Trade
JPM,2020-06-24,679878983680,0.0024791282167546283,0.0059315,0.003452371783245372,-0.3354873420207587,-0.24447190095276916,-0.1328850230246328,No Trade,No Trade
JPM,2020-06-25,679878983680,0.0025320609795476865,0.0060196,0.0034875390204523135,-0.2221683086384884,-0.23048602766343673,-0.13489120749619155,No Trade,No Trade
JPM,2020-06-26,679878983680,0.002591608449143659,0.0061530000000000005,0.0035613915508563416,-0.03773381728756338,-0.23929975521103763,-0.014558208811800255,No Trade,No Trade
JPM,2020-06-29,679878983680,0.0027489306220174208,0.006113,0.0033640693779825796,-0.28129829560975356,-0.22570266881151113,0.1763234360267094,No Trade,No Trade
JPM,2020-06-30,679878983680,0.0027106733380789973,0.0062417,0.003531026661921003,0.08784048750010583,-0.1774140407754452,0.1900739780353875,No Trade,No Trade
JPM,2020-07-01,679878983680,0.002702381905173448,0.0061782,0.003475818094826552,0.005425118423398076,-0.17544843049327352,0.07944439591159247,No Trade,No Trade
JPM,2020-07-02,679878983680,0.00270597477390314,0.0059770000000000005,0.0032710252260968607,-0.34801751922476515,-0.19372462262751067,0.054702664549144187,No Trade,No Trade
JPM,2020-07-06,679878983680,0.002706482418236016,0.0057766,0.0030701175817639836,-0.7340305649413327,-0.19206131640045887,0.044177723148114634,No Trade,No Trade
JPM,2020-07-07,679878983680,0.0027387873066761085,0.0056681,0.0029293126933238912,-1.0219304085543455,-0.23815860215053775,-0.04440697968473406,No Trade,No Trade
JPM,2020-07-08,679878983680,0.0027793640002328314,0.0056863,0.0029069359997671686,-0.9682047406244262,-0.21511981007067127,-0.05536912751677847,No Trade,No Trade
JPM,2020-07-09,679878983680,0.0027846106509596107,0.0057433,0.002958689349040389,-0.7867117294018569,-0.23411433676939286,-0.06658540549325531,No Trade,No Trade
JPM,2020-07-10,679878983680,0.002809006864675291,0.0057717,0.002962693135324709,-0.7663174276781797,-0.2167381391814135,-0.05583183379682655,No Trade,No Trade
JPM,2020-07-13,679878983680,0.0029692545591616147,0.0056035,0.0026342454408383852,-1.7600144388279395,-0.25075880142801754,-0.1022477850585578,No Trade,No Trade
JPM,2020-07-14,679878983680,0.0029746833904304775,0.0055115,0.0025368166095695224,-1.8970257711267655,-0.25680960086299887,-0.10791168948884777,No Trade,No Trade
JPM,2020-07-15,679878983680,0.0029681794372954664,0.00549,0.0025218205627045337,-1.7996383731269698,-0.23802914642609296,-0.08147900284423626,No Trade,No Trade
JPM,2020-07-16,679878983680,0.002975243982871471,0.0054734,0.0024981560171285287,-1.7129409939985458,-0.24744606838899508,-0.08604538547597973,No Trade,No Trade
JPM,2020-07-17,679878983680,0.002970100338269906,0.0054462,0.002476099661730094,-1.5577512298812546,-0.23785667305727765,-0.05719627462521193,No Trade,No Trade
JPM,2020-07-20,679878983680,0.002987475451467041,0.0052602,0.0022727245485329585,-1.8015753125849856,-0.24921856043846258,-0.07196415024434999,No Trade,No Trade
JPM,2020-07-21,679878983680,0.0029862434152999684,0.0052551,0.002268856584700032,-1.5844909819707935,-0.25060962566844913,-0.0758313842041397,No Trade,No Trade
JPM,2020-07-22,679878983680,0.0030103882964412645,0.0052377000000000005,0.002227311703558736,-1.4863887041964279,-0.2427677138602552,-0.08803301237964234,No Trade,No Trade
JPM,2020-07-23,679878983680,0.002994700726475578,0.0052707,0.0022759992735244218,-1.2463544210644788,-0.24146218608332737,-0.08680284838089292,No Trade,No Trade
JPM,2020-07-24,679878983680,0.0029943002906685622,0.0052692,0.0022748997093314377,-1.1361840995189942,-0.25153409090909096,-0.059659141607923516,No Trade,No Trade
JPM,2020-07-27,679878983680,0.0029918684731377407,0.0052724,0.0022805315268622593,-1.0365120643378185,-0.24986483794781322,-0.0433820194139527,No Trade,No Trade
JPM,2020-07-28,679878983680,0.0030017730907344873,0.0053186,0.0023168269092655124,-0.8677707096811859,-0.258865989437454,-0.03122040072859744,No Trade,No Trade
JPM,2020-07-29,679878983680,0.003002306485277008,0.0052902999999999995,0.0022879935147229915,-0.8750119246901218,-0.24043417708796977,-0.03345269850549937,No Trade,No Trade
JPM,2020-07-30,679878983680,0.0030353039471909,0.0054049,0.0023695960528091,-0.601305160455224,-0.2273084675978213,-0.007583269068341281,No Trade,No Trade
JPM,2020-07-31,679878983680,0.003075077149981663,0.005517,0.0024419228500183374,-0.29440189761806396,-0.20370076353506628,0.0488194365233261,No Trade,No Trade
JPM,2020-08-03,679878983680,0.0030365571564690253,0.005432,0.002395442843530975,-0.37861436582196945,-0.19882005899705002,0.033662537344674615,No Trade,No Trade
JPM,2020-08-04,679878983680,0.003038316278563601,0.0054491999999999995,0.0024108837214363984,-0.23598915716376379,-0.17797556192487562,0.0403803196059338,No Trade,No Trade
JPM,2020-08-05,679878983680,0.0029898839047422013,0.0053405,0.0023506160952577984,-0.4168907343139061,-0.17835933413335814,0.0132430227484015,No Trade,No Trade
JPM,2020-08-06,679878983680,0.003003372457943147,0.0053035,0.002300127542056853,-0.6101832935525969,-0.17871964816650132,0.006509527062931619,No Trade,No Trade
JPM,2020-08-07,679878983680,0.00297629274816405,0.0052719,0.0022956072518359504,-0.6752074471741917,-0.18763868343195256,-9.483347242233986e-05,No Trade,No Trade
JPM,2020-08-10,679878983680,0.0029873837824784155,0.0051863,0.002198916217521584,-1.497109719098671,-0.21191630324119803,-0.024874967096604417,No Trade,No Trade
JPM,2020-08-11,679878983680,0.002995970976358,0.005083,0.002087029023642,-2.2464479403468434,-0.23718766414046677,-0.03918492335028256,Weak Long CDS,Weak Sell Equity
JPM,2020-08-12,679878983680,0.003030206701933454,0.0051088,0.002078593298066546,-2.0513974482318913,-0.2166579778588733,-0.05478362226868205,Weak Long CDS,Weak Sell Equity
JPM,2020-08-13,679878983680,0.0030220753893153186,0.0050401000000000005,0.002018024610684682,-2.2251810121214772,-0.24823996181612074,-0.0864419068334239,Weak Long CDS,Weak Sell Equity
JPM,2020-08-14,679878983680,0.0029251038666148594,0.0051138,0.0021886961333851406,-0.7077750864160354,-0.2457522123893805,-0.058578792341678954,No Trade,No Trade
JPM,2020-08-17,679878983680,0.002924523618057202,0.0051126,0.0021880763819427983,-0.6668148628947136,-0.23189254969126072,-0.06177053512442188,No Trade,No Trade
JPM,2020-08-18,679878983680,0.002933690051790144,0.0050549,0.0021212099482098563,-1.1528136797518378,-0.2352763195715647,-0.05347813875105334,No Trade,No Trade
JPM,2020-08-19,679878983680,0.0029407126204304503,0.0050129,0.0020721873795695495,-1.422578655975276,-0.25838092138355473,-0.054794003959649284,No Trade,No Trade
JPM,2020-08-20,679878983680,0.0029315497732226975,0.0049709,0.0020393502267773028,-1.4934023044587017,-0.26376669925057017,-0.05709516493104949,No Trade,No Trade
JPM,2020-08-21,679878983680,0.002939502672052715,0.0050522,0.0021126973279472845,-0.8583242520093176,-0.25194705202996837,-0.025856583691649226,No Trade,No Trade
JPM,2020-08-24,679878983680,0.0029339139068009974,0.0049439,0.002009986093199003,-1.4398792993011298,-0.253705884128853,-0.02736572890025568,No Trade,No Trade
JPM,2020-08-25,679878983680,0.002941866708131781,0.0049174,0.0019755332918682186,-1.4855663530798757,-0.25472484503114523,-0.03746476667710619,No Trade,No Trade
JPM,2020-08-26,679878983680,0.0029395768262261745,0.004836,0.0018964231737738256,-1.7377621580359552,-0.27361211247296313,-0.040495228269280426,No Trade,No Trade
JPM,2020-08-27,679878983680,0.002944362452754811,0.004713,0.0017686375472451893,-2.1152796244770804,-0.3030168589174801,-0.07837615862959046,Weak Long CDS,Weak Sell Equity
