Date,BAC,F,GM,GS,IBM,JPM,T,XOM
2019-07-03,25.188114166259766,7.672739028930664,35.90800094604492,179.26499938964844,104.05531311035156,95.7751235961914,16.504064559936523,58.016624450683594
2019-07-05,25.370195388793945,7.672739028930664,36.227935791015625,180.88330078125,103.93766784667969,96.34390258789062,16.65949058532715,57.78131866455078
2019-07-08,25.318178176879883,7.672739028930664,35.9738655090332,179.01268005371094,103.34220886230469,95.81756591796875,16.635202407836914,58.046974182128906
2019-07-09,25.448230743408203,7.62760591506958,35.83271789550781,180.77020263671875,102.43060302734375,96.22505950927734,16.61798667907715,58.00901794433594
2019-07-10,25.162107467651367,7.605038166046143,35.851531982421875,179.2041015625,103.26868438720703,95.94491577148438,16.72698402404785,58.8287467956543
2019-07-11,25.4569091796875,7.665216445922852,36.16205978393555,183.8849639892578,103.83476257324219,96.86173248291016,16.578344345092773,58.8742561340332
2019-07-12,25.534936904907227,7.89088773727417,36.89603042602539,186.13839721679688,104.93750762939453,97.88044738769531,16.672483444213867,58.91980743408203
2019-07-15,25.335512161254883,7.838229179382324,37.03718185424805,184.08509826660156,105.3639144897461,96.69195556640625,16.702213287353516,58.50236511230469
2019-07-16,25.136089324951172,7.905930995941162,37.103050231933594,187.51307678222656,105.5182876586914,97.72764587402344,16.637800216674805,57.629539489746094
2019-07-17,25.30950164794922,7.770528316497803,36.84898376464844,185.58155822753906,105.18010711669922,96.76834869384766,16.4792537689209,57.28801345825195
2019-07-18,25.560951232910156,7.717874050140381,36.811344146728516,186.6430206298828,110.0028076171875,97.34561157226562,16.395023345947266,56.80223846435547
2019-07-19,25.49158477783203,7.672739028930664,37.15009689331055,185.77296447753906,110.03958129882812,96.38634490966797,16.246383666992188,56.91609191894531
2019-07-22,25.63898277282715,7.649835109710693,37.50767135620117,186.19061279296875,110.08367156982422,97.00606536865234,15.919374465942383,56.976810455322266
2019-07-23,26.22858428955078,7.764353275299072,38.30751037597656,190.9149627685547,110.55419158935547,98.78031158447266,15.899555206298828,57.204524993896484
2019-07-24,26.592754364013672,7.886507987976074,38.46747589111328,193.17709350585938,110.29689025878906,99.1792984008789,16.469343185424805,57.19691467285156
2019-07-25,26.30661964416504,7.298646450042725,38.34514617919922,191.39349365234375,110.5615463256836,98.22850799560547,16.75176429748535,56.87055206298828
2019-07-26,26.67945671081543,7.306280136108398,38.36396408081055,193.27279663085938,111.27465057373047,98.66146087646484,16.920217514038086,56.77947998046875
2019-07-29,26.46269416809082,7.329183578491211,38.2792854309082,191.68927001953125,110.92176818847656,98.34735107421875,17.01435661315918,57.181732177734375
2019-07-30,26.783510208129883,7.291011810302734,38.044044494628906,192.62892150878906,110.1057357788086,98.12661743164062,16.935081481933594,57.18932342529297
2019-07-31,26.601425170898438,7.275741100311279,37.95934295654297,191.52398681640625,108.98091888427734,98.47470092773438,16.87067413330078,56.43792724609375
2019-08-01,25.569625854492188,7.107781410217285,37.780555725097656,184.1024627685547,110.51007843017578,95.87699890136719,16.90535545349121,54.99586486816406
2019-08-02,25.474246978759766,7.0848774909973145,37.43239974975586,182.16229248046875,108.25313568115234,95.86849212646484,16.930130004882812,54.45698928833008
2019-08-05,24.347064971923828,7.046704292297363,36.70783233642578,175.47158813476562,103.48188781738281,93.0161361694336,16.593210220336914,53.34128189086914
2019-08-06,24.64186668395996,7.2375688552856445,36.77370071411133,179.2388916015625,103.45982360839844,93.74620056152344,16.826080322265625,53.857383728027344
2019-08-07,24.18232536315918,7.275741100311279,37.06541061401367,179.0040283203125,102.26886749267578,91.70880889892578,16.875627517700195,53.50825500488281
2019-08-08,24.60718536376953,7.298646450042725,37.7335090637207,180.10023498535156,104.21025085449219,93.26232147216797,17.113449096679688,54.93514633178711
2019-08-09,24.56382942199707,7.214666366577148,37.272430419921875,180.01324462890625,101.25726318359375,93.16046905517578,17.113449096679688,53.76629638671875
2019-08-12,23.96555519104004,7.092512130737305,36.56669235229492,175.33241271972656,99.42745208740234,91.41167449951172,17.083723068237305,53.50505065917969
2019-08-13,24.034921646118164,7.069608688354492,36.70783233642578,177.58578491210938,101.0043716430664,92.82088470458984,17.272003173828125,54.1658935546875
2019-08-14,22.907745361328125,6.871110916137695,34.9952392578125,170.1468963623047,97.62738037109375,88.96678924560547,16.890491485595703,51.983585357666016
2019-08-15,22.760343551635742,6.764225006103516,34.31772994995117,170.6863250732422,98.12574768066406,89.30635833740234,17.01435661315918,51.67621612548828
2019-08-16,23.436656951904297,6.840572357177734,34.81645584106445,173.50527954101562,99.49439239501953,91.44564056396484,17.32650375366211,52.48305130004883
2019-08-19,23.644746780395508,6.894014358520508,35.15520477294922,175.92401123046875,100.44648742675781,92.26909637451172,17.529640197753906,53.36674118041992
2019-08-20,23.167861938476562,6.840572357177734,34.77881622314453,173.99252319335938,98.92908477783203,91.09757232666016,17.331457138061523,53.04399871826172
2019-08-21,23.349943161010742,6.901647567749023,34.92936706542969,174.6015167236328,99.85887145996094,91.35226440429688,17.420644760131836,53.57421875
2019-08-22,23.575382232666016,6.901647567749023,35.06111145019531,176.11544799804688,99.91092681884766,92.29456329345703,17.534597396850586,53.458946228027344
2019-08-23,22.951093673706055,6.695516109466553,33.93192672729492,170.70370483398438,96.37776184082031,90.0024642944336,17.252182006835938,51.86063003540039
